volume	scan	bytes	sha256
bsb11762465	764	30109	38deba9f84de2fe3c7ca63c6212ad42682f5abc1047375cc61dd0cad2c7d8b96
bsb11762465	765	32995	929fbc6a808eddc23f85800d33bf24fe77d1831449438388a5b78242689506eb
bsb11762465	766	33134	0b236e44d542a560204ef607265ed60801621318d8b5e672a1761f5112f310cf
bsb11762465	767	32304	5a831a47270de719f1e35cdf4584e9f6c0c2c813e498e2204774aa9dce3780f1
bsb11762465	768	33552	1865fa1354c40fdf146ff6dbd91d8826249d3d46a5bd5efd85be3d9386210322
bsb11762465	769	32330	c63a2b996a98cefba6651ca642e590387b3f578c258eae335fdbf18a3144b2fb
bsb11762465	770	34489	62ea8b7a605301c7008d08ad3ff10f9e6b542de029dfa8148dedcc6f5eeda742
bsb11762465	771	34326	80060b0a6edac2056d7dcceebe69396b8cc2d834fd30e639a939346c0ccbb57c
bsb11762465	772	33288	2a5091eb7d761eb79d0dea9842dbe45675a2a41a69c809118848c52376ecd43e
bsb11762465	773	32138	37c8f77198f1e6219bf254a1fdc4825c0cabdfc901c577bdd3f33f7b769122a1
bsb11762465	774	36206	8f8121e1da325aae4c13b0666cdaf74ef3c218fa069ccf5f3b8bbe28a4630abd
bsb11762465	775	34040	bfc5f15c597b305ea526bae3d36e5f60c2494d7d7084f215c0e1053b8d81a2f0
bsb11762465	776	32685	53d7543c3bfd44618b0402e1087a5512ae93f594ead122918eac65e7af77af2b
bsb11762465	777	34534	c88004583bd4eae5fa8baba0ff57a530dd37e06251169326c0111750c3ef2bcd
bsb11762465	778	34945	74d5ae953ee92fd7f2cebdfcf6fa3c935ba42fbd38f2a622f1e3d2a3830ca787
bsb11762465	779	35516	86b94fe8ee0241453bc1cd0d0e28f890f94fecef4ad1bccc698a46b589225bec
bsb11762465	780	33523	1ad7638c75ca9f29e6d4f3bbce23d9b9867729040a9ce5bbb4eefe564b4f27fe
bsb11762465	781	39123	688d80c06da3a3b1a4046ff94988f77ef05d984d9c62886b6209c7f61708ba03
bsb11762465	782	33894	e09f7079efe3318dd5b85ae0317fb8590f88855b3c803a9b200b7f73b3687f47
bsb11762465	783	34435	79b9a628a2223fabdcceee76e6c1806072ed56242d0a294c7c7d4b1638722b06
bsb11762465	784	35657	61efa78c70fca8d044046b4fdb80c80c1e891866f3e92f7a65bc52f26007cdbc
bsb11762465	785	38151	8d9e2fd5a5cc98250291e648411016b30db945593d2e89c78ff0d67e43495308
bsb11762465	786	35432	a8bb6d04ab832461f7aba44db9a1c1e327b2d01bcbe21b1e6bf409276a988e94
bsb11762465	787	33942	6026e680333271307c54dc0d71a571f5d7c42f75b0cf875391119f61877c24ba
bsb11762465	788	34688	f05c42fc0ae1b211a773d477bf7730a128bf56dbeb0178f18f31040ad83b7011
bsb11762465	789	34299	71a66cdc8fd75e9ab8e9f0486ca663d994fd2df48ebe606d53a8934807e85c08
bsb11762465	790	33332	bc833a38b048e54c46c23ea99614f54c8fbcffab7dafcbe66d46013d568bcfa6
bsb11762465	791	33496	3b3e839131f8af1bd1b997ce321d81208619e60c10ca55f6ab073547842ed94c
bsb11762465	792	36591	69732d234732dc8f3595a6344fa7d2f51c8d0d146c361cd1a30f94c138433c87
bsb11762465	793	35376	e37ec2abe565d587e08736a46d4dfaab45da3b3bb01319ec30a0cffd572d8bbb
bsb11762465	794	33642	15e80870c7d8240082b7bd117ddd328f930624e37877a4dfbd8c4d80a2f8178d
bsb11762465	795	37103	a06fd9ebca996d90139111b693afdc128da0bde209a9045cd6bfc36b9a683dda
bsb11762465	796	33493	081722313654282c4ab647a676019b6afb1b0e6864f41d966f6a54538a12ed1a
bsb11762465	797	32675	5842e8838e3b549cdbbaf615c2756489c7a6e8e563409e0a616dfcb39ab55e87
bsb11762465	798	34406	bd18b0b010ae030ea242b46d8e4262cc20b2d0401b888d36aa777aa7eb6af245
bsb11762465	799	34316	48c62e1cec54c3ff664dfdddb54f83bd2222a8de5ba15ab58c14e69d09a90379
bsb11762465	800	33815	18b32d5950fe528d24c9c8fe2e45dab7811cc6392a04f370713cc1e28f15ce8b
bsb11762465	801	34251	ae05429f7d4cbe5932d4d4367ffcd933d432c25ba98db337c9509560e23cbf9b
bsb11762465	802	35330	e7cce216d83ac4c9029a39d842b329d9766c64eb5d59f1e70e41194e13c17a57
bsb11762465	803	38058	22c683e9d4664b1ec24ad403e598de9e055b86557b7fd349d106041c5c8113dc
bsb11762465	804	35533	828e4a3040d263dd2fe47dde4edc2687287a5592355aeffc3739178902a22d75
bsb11762465	805	33903	c4d9885b0270b8c592beba9383eeb71814f9f867e1e5cd4f47ec4036e01561b3
bsb11762465	806	33972	b9a5a9bbf64c5d5fc79d3c31ecefa8b2bdd9b9995d294c4525bc3ec90e2f58ac
bsb11762465	807	32709	7e2af42539b9e08e3e47fd44a9a68ae131920f1abf5c14b614507abd571f858b
bsb11762465	808	33786	dbe76b31b9b80fa4fc44c11e19d8fae0c63951bea1a5d57a36b6bd0164ed3fe8
bsb11762465	809	31961	b7e17fdfdaece1b0c725433bc2156858fbf4ab9015563ef548cd593884b20fad
bsb11762465	810	33407	a4480d5d460945badf9b9af7a6307ef4beb3dd63db1f6f7e75df8843f0d9c257
bsb11762465	811	33615	1cf6ad0c485d2dfdebefb2654b49a065fd16021d2e30ae35f54e67b7883db97e
bsb11762465	812	34038	47930bec7dcaa65d226b24c328c902302dbbd8d2355c77205547af1ba397fb99
bsb11762465	813	32732	66d29f5f8f166a9bb0cb7171309b63d2b1ddeef84d2ea7f06ce28f0ed4b1af22
bsb11762465	814	31709	388995090408dbbb50c39b9c889aadfb130037ee1e0e134b9bb7195bc17c629d
bsb11762465	815	35687	b09ebe123043dd0d349b8283a2f0634f96448f314131086495ec068d8da2abeb
bsb11762465	816	33986	7ebdd1206074224d4849403ea6ea6efb3b78f669efffad531fe7811f11434221
bsb11762465	817	32791	90ece3fb316bd96bfa2192f210cf8ba70fdb8359ac8b6298583d4b02a4e75ad8
bsb11762465	818	35879	d7780837280b4afde8c70d655281c0b0f293ae552f5f23dfeb10009930eebcc9
bsb11762465	819	33508	fc82261c80385bcb40c7c1097dbec209d9f6ff9abe8736033e7f1b3129dd99a9
bsb11762465	820	35202	1364a96020b9a4ec8aa176b7ae99fa16f8e335d46be285b18d4f936608285a68
bsb11762465	821	32311	565e79f39eead8dbdae8c8a32f677c5c202ca60c05c91cb772d74b88aa9b3145
bsb11762465	822	31917	9974c67e10658337ebc266362d4b745a710aeeac20795c9318fba3924513e761
bsb11762465	823	33921	093ae91807b84f2980c7da67ee40a5b42982c95c1c3713d72340413f75197800
bsb11762465	824	37667	a9a91c330e5863f38828a59e572119e2f7331ae0b92f1d35e8c22970977348c5
bsb11762465	825	31664	a904f74351c076f9e3ef168c9b1b4ff617fb5e9b79688271257373cf29d54887
bsb11762465	826	32744	4d4b7c66b1aee49efb8b7dc7f548e5a199eae753c31f5fb560402757ef4e531a
bsb11762465	827	34875	54cedab4e07d52ffe182514cc1ad2337a5f1185c1d56bf7eea1b44ae98c6c7d6
bsb11762465	828	34534	5ab95f48965756bd77092f8c6c89b497e0fd3b6f7407274dada23b6529bee0d2
bsb11762465	829	35196	3d0bb0b3256d91a3c60c9f57b350145198d00d6248c31b51e8be570b9592b8e6
bsb11762465	830	30765	6c9ff3c3741c713a6c13de7c2c1f203bd502e7241ea9641021769ec72ba259fe
bsb11762465	831	34320	034dadd163e078c95fb80412a3c131604fe40bf3cc4bcacbdc698e3c57b45bdb
bsb11762465	832	30673	f55c09057b49cc442395d46b9113c5625672ac20fd68164c3085160f360a051e
bsb11762465	833	33469	06d9ce5c7fbe58bb25b55092afe40ee1df087b7864560ccfc3e15a6f84b97fa9
bsb11762465	834	37899	43c7773cedc4e5f54158f7338e3ac3663d95eb12f32419f13d0e1c30f513a069
bsb11762465	835	35063	cbc8a92d77e14ec38d42568889398ba63b29bc4e63f1cc078b71ae6cc8ed87f3
bsb11762465	836	34912	3634ec7eebc9fb899996c9bb63b800fe309639008292ef8f4e1fcb5e935f29b5
bsb11762465	837	33691	4db9d31387e406588ec2b31d6d3276b113499475dc882aa79f2065c20ddd8202
bsb11762465	838	34560	5e7fd77f539865853981170d4bbc8b3e645205dbcda27bcdff83c401b6caf590
bsb11762465	839	36863	2e069d06811c264bc06e3a785bc334e21de3fc093a956f9d4137117886fd82ad
bsb11762465	840	31497	6690425af49886de8e3573be081fd9fb272bfa42c54c36789a19be817ec753c4
bsb11762465	841	30901	83afeceb2fb620dcf86f98d4bdd44abc4b23f8affea8f53c1c78137cf59eceb0
bsb11762465	842	34142	df00294b73c0cae1a5fb09bf72718988d92da08f7c0ea41c8fd03d6efda6e031
bsb11762465	843	34414	1b7352faf14fcd4af88c7b4fe5357d4709aaae80617d01cb72dfdb3278a1a012
bsb11762465	844	34160	5a07b9cbb942aba6daf98f5b01d5c32d04d68b3cebb9f383c85dba3277e11daa
bsb11762465	845	35044	ef0fcb10c75a6c28a4996e41fe2d7c6062f9eb82712d51c18ad51cfe0fdce7b6
bsb11762465	846	36373	1d968857af04104a1d73ff02fe4b808cf24d808edf2e7a520d6195d5b090da08
bsb11762465	847	34938	20fd6c52a9dcc6c196282a27d3d281d54068e044b3139405e4d91e05acc2044d
bsb11762465	848	32551	a0e479d76028753eaba16ad0b527678451662240019d37290350c79c24e1bcf1
bsb11762465	849	33428	3c580a935571d6c62cabb67492bd5c0ff37084a4d2c9e1d778f08cbe72b5097a
bsb11762465	850	36612	29c51ff8c6eafa996dcc47e4877f43fd0d5fb7b871550018c3fa435726b629d9
bsb11762465	851	33601	c74ebeac01cd424e49905ef3ea84aad41d1effac39809c151d895a840aed45bb
bsb11762465	852	34342	9505b8baf74c4a16f577a81806c6be97090effc10b96a2d832bd4f9ca10bca4c
bsb11762465	853	33425	ee331782c4862332a985e3a6cffb3ab7114e7831c656af91e423af5938cbab0a
bsb11762465	854	33444	f57d7dbe865d0755be34d098b344bfe3374c951a972e93b32975e797e7407547
bsb11762465	855	33995	b8d4f1ed880147bb48bb7efc1d022bb9fd86598a11b2ba4ea1081254497e3f07
bsb11762465	856	36985	a9f5fbb58e0dff4f0a17d66cc110c90327016e0ead79731c6fc544b1ad50a7c6
bsb11762465	857	34781	7c15f250211dcf099f2c5846527ebdd83ec3ed4560cb2b69d52d975a4d92a311
bsb11762465	858	30138	c82d0a29c1639f3fef47af5f69453e80b220ff9d20d3b4403ec7fc9f786aec11
bsb11762465	859	31564	af1a89b1c436b585f209b0abcfd73b55d3791dc313f473b8954401b3c09f8f7a
bsb11762465	860	32745	ce556433a3ee0fc06f0252a0a230e149721fc3f895112ac6c750959b88708aea
bsb11762465	861	33047	7ecd3475aa91397aa917c66fcfd748ecd8647870cf47edc9ae0616e226ccbe36
bsb11762465	862	32801	36c6cff923bba362a7d3e2d32b865750aae1700f638fe52a75365270e54151c1
bsb11762465	863	33901	6151179ebbd68fda719f896f2ecaca4982c828d8b0641439d4e0d3885290d71a
bsb11762465	864	34676	b331cb5a292e3cfd1d4de85f902a8136ae9b772a1c45d766fada15c4e96bf546
bsb11762465	865	30365	96821f45857a96dbcf143b649ecf9b593dfc5859756c6e9cb117c765dc03a5a2
bsb11762465	866	32573	a9847c535e185ee6422afcdbffcc86997c2b1bd105ba802248c74e23d593ff19
bsb11762465	867	32175	f18607aec4b8c438fa69024be02db531a27f36290628e4d5218615b8d6971546
bsb11762465	868	35755	42b067aaef019f68c8de7d9f45d03bce8df81d42a6e5fed4a2d1553aadbfa31c
bsb11762465	869	33240	2708af54f615d6ec01a6f9e18ca4b4b950f41640d1c49c3f76ce17e60f71d6ea
bsb11762465	870	31823	5af99d6f634a7845c05b9d08441959399a14845496c355ac3cc8ae4b69d63982
bsb11762465	871	34546	f7dbd5ec78ebb7946c3bfacdf14307ae6dc4edad3061b4d1d8f92f199753e43b
bsb11762465	872	36699	5d404e1ee9f995d2feaa3a8c9abe0d3e2ecc6fdccfcab1f616842e9aee3b2e8b
bsb11762465	873	33182	4aa68a53317c2e77557ec6e60fbffb4b85d4b5b9f6c211bf2d1f145ac6afcab3
bsb11762465	874	30679	6b6749d04b8614b872c065e4e88386ccbf0a3b1f0f7e4585559a048a10854f43
bsb11762465	875	34009	8946d8c874d75f951b177165b3f40c263cbdb31e884f988d89ca3e1352215351
bsb11762465	876	31500	583b2cf68e4075395447086911f28b01057370927b1fbebf0453e222d4f283e0
bsb11762465	877	34446	f347c10ab7857cf15ee6caa77709cff3f75756b58252c6bb9268c2b6811d1ac9
bsb11762465	878	34024	01ab0c86e75011d63dd93310f7b9b78ed1b74627bdccd82fa99ceecbce745257
bsb11762465	879	35371	21efd658738a85aab0de172871c657c866e7ec2386d40a62ec065a9613d318d3
bsb11762465	880	35484	c1c3d8a246be8a4a2ca21a2672217b4f3308ceb6c8f06d9b9de233c85355629c
bsb11762465	881	34726	393a3f0828de5d9956c6ca09bdeda14ecafda7c4f99ff7f231f352e07e56a874
bsb11762465	882	32375	46adc8eb83ab6dbb8790b6f5ecb088a509d3527a210e1a3ed51e838efa3f3847
bsb11762465	883	34208	06b17ff920268050bdc0d2d8220a7d8771a7e3a4a1859d6d38646ae300bb3773
bsb11762465	884	35436	39a0b0bde5c360b58e1cb7bea9292ef110117bf01f34251faad12b89f8b04a55
bsb11762465	885	34323	d80ff38a3e1f093035aadbea8fbbc7819e29e20a442fe95a6b3cc794871e66e0
bsb11762465	886	33518	de41245ea3d8bd456aa813f78300106c372da424ca8b438fc3d975ed1d3cb8a7
bsb11762465	887	33892	19e7c1400933c3f7130e248c8001801aed80b3f46b4fa570b7a548b7c13062be
bsb11762465	888	33026	312412840d64c3738415cbf41a0854dedb7564a6bfec1a49e962603689ed649a
bsb11762465	889	32529	8ea9f50f67913f5dbd1395c0fd58ac6bbe65f2eb8371ffadd9621b0315ce10ac
bsb11762465	890	32777	759c7ea351d3ca444befdb848f9ff331eb734bc374969e37ee78bfdeb38bcfbf
bsb11762465	891	31285	baefb3ad803f394160e9e54d8d42b822a82358eca94a7262ff9e465678d27ad6
bsb11762465	892	33281	6675e298249354ebc4e6b51b9c4b4a4cbbe9c1e8930bc3def1ceaa8a17ef5908
bsb11762465	893	34316	b6ffa895dde52a8b9cdce78deef2949b0dc9b8e4b521c42a4baa2d669955e37c
bsb11762465	894	33179	9fb40ddff7ff8e9a0ee27fa10c6d3d9e577743b4d639cebdc662b62734ad7c23
bsb11762465	895	31014	ea328da2dcd435817ac0cc55fafc527ac01e639f9e4c62b87d48d00a25a0e29b
bsb11762465	896	36081	e2f1223cfc234a31a09238aa0fff0a3d83bf94b6b31b0f521f13403bb07a1f10
bsb11762465	897	30929	e922884bdbcd9852e6ef306fa23a1e232ba513ac7518b5a1fb1194f4d5e21f5a
bsb11762465	898	32802	62b60136911d6750f0162aafd6ea447559f8a3736da0928f9d361ed7fb29334a
bsb11762465	899	34652	0b2e9992663d436935bccfacc59b714f7053cca4691db4632eb28643df85a4cc
bsb11762465	900	33250	275c698a3b58d3c5ed5337735ef1b54e4757d81a470c02354919dd2d16531aeb
bsb11762465	901	34286	3d99fbe6587e51341add2cb567e1224b61c550c0428abd56cb8ec35e74b9ab2c
bsb11762465	902	32777	40ea9c5ae83504146a1a7ab41673b791d30e30beee5486c8cedbb0740f64b0d5
bsb11762465	903	30338	4a662627138c94e3a2e93307925c541cf768d97a5bd0d44d7f77d7b7ec3e6885
bsb11762465	904	34894	e4cf8c25f801ae652d46f9a976b17e691472ccc85187e27b3ca304b3e7049087
bsb11762465	905	33134	c7f5200a2d2d5d7b8cb9ae9ea3b694e092299df0a40ee30ef7c1d0b3a681b9b5
bsb11762465	906	34938	52884b903402e46c9aa5fc84215a72a1fc17fc824079717cfd1dbad7303ef17a
bsb11762465	907	31071	d9eef114d56a533d1a00dc24ff7b3c3532d502276ded9f50c9202a51d7b8af5d
bsb11762465	908	34809	e7fae5a9276c68daa2eec21850a7d1ce487dd04f6fcd7adac911cfb5598e43f9
bsb11762465	909	35237	3874d9c4329fa2e2454d7240edfb0e8aa75c80ecaec47236f778bb13207e70f1
bsb11762465	910	36466	e56cf2b273156d644350be0267af31b04880545b9d305cb6f6c10a5aa1b893d8
bsb11762465	911	35879	a9cbdadde18a766e0b2d8b96eed28ba7764ffaacef3c037f5f5428356c4d2998
bsb11762465	912	36331	f601eefe9595d29edcf2e3e0714c2c8a51fc64f972ce5092e49b6ddb99295e79
bsb11762465	913	33964	c7afd046ba2623cc2f6f08f070791be92cc84b05510d4d77727afdfc89c0aab2
bsb11762465	914	33306	da06b58b825e39dbdac3cc265dbf7993d1bdb4a0bcdffb3e37884d97939576a9
bsb11762465	915	33711	801bd2f026eb56bbdda0ce2e4072dff2fcbd2150a2a4b2ed92498bb64382f20a
bsb11762465	916	35264	8b9fbc43d1685ea47a304bb34dcd9762ff53b8eeceface92edde4c0db78283e2
bsb11762465	917	32320	913feae9373880693bfd292a8f110025b1f69726b3c06844c484ebb2c910b8f9
bsb11762465	918	36034	a1ae99b96446ab01aa19400b805530e27580c1fb56a7db05a95266b2b0e6d555
bsb11762465	919	31488	4ae9b36cefa51932f0331812b414dc40e9fd7c5480ddd9dc217a72b094ed2d70
bsb11762465	920	32100	b777d9056b8122d50a0ba1b06c78066b41a43603d860fbfc61bb1084ad3c4f7f
bsb11762465	921	33305	870fc273feedb59ae6645d7e8bdcfa9b4673ff744666781ec6b35dd25b303ec6
bsb11762465	922	31334	3fd5ca01fcda96a2de82bb5699cfc6ffd871e9646871031f2bd86d4f08ae94dc
bsb11762465	923	30712	c5cb1e941d00173724dcabd441dcae62a57f192f4c808fc90d9b6ebf23f93224
bsb11762465	924	33728	fe8710229bdda711a12ff30960f0c28080187824740f5bcf0e5ebe803f3df2d7
bsb11762465	925	35023	06dc9817edbd0c2d49046a3cd7ba46abfe26994c5e0f1d1ee9b5e2e1918bbec2
bsb11762465	926	35962	89ccad74b492e2644b1f067fa579f5c4780e08df32438f658eaa544188ce2c4e
bsb11762465	927	33303	3cde23e8d74c0ba80ec2f17d9e67cfda643aa957f116bd8e3fa4102e1a7eb29d
bsb11762465	928	35129	c46ad0da9c9a964814d302e3af007baf34d3dc670bb7ea577eb5dd8c0b775227
bsb11762465	929	35262	dcbb9774aabdb4447ba97e03769942d914d54cf4495cf06dfbf7beaaa59b9b2e
bsb11762465	930	35328	868b2dcbcf12235a5b8f5f7bf9e357a2ac50870d06acfaad70a1f3427c828922
bsb11762465	931	35805	8d8abe71a9f9c1afd48ca82a47794fbbfe1bc4b9d74ac091796af0478afee0cf
bsb11762465	932	36790	86f284ab04aacfdc0a371f5366c3f1b43bd87ae1f55ed216d1f631ae0d4cfadc
bsb11762465	933	34344	e8dedf5bece745602820ce72ee80a40495102674bf4868d778c43087105d7e21
bsb11762465	934	34580	4c4cad9817aac6e73caaa5e352bd54ba93811ac876e5a7c7d8ebfacc51bfb75f
bsb11762465	935	32713	626c42c0bed9ab99500105e1ff2b1478d0f3423a1d6143e682688a171d706baf
bsb11762465	936	34616	4bc82846abe9c4ca2700482b9368aa7f0cb07d99a7cf0e19b412f5d8680c9f2d
bsb11762465	937	32993	aaf3c7513a74e3e553fe306763f235090568a2260a2156aad2986f0a86225f0e
bsb11762465	938	39545	eb5e0964c2bb44150cef656627eba212273faee1e164e6518958375e5db7570d
bsb11762465	939	32833	6490784c51390cec145082fc48fbef067eddd565c9df9f50ab0172a863198be3
bsb11762465	940	36456	98698995a10f2e03579e488b98da94c9f56608477627679d626c379b3770f08a
bsb11762465	941	34797	6b541d781f01d94b49fb6d3aa1f62be89e9ba0b2eff7dcc18a4b80f3841e4d9c
bsb11762465	942	30504	b9855d806ea43790f5fed7b36208a6f31b00c2bae349117bc3102fc6ff91e074
bsb11762465	943	34514	183d8bdde9494821456aa9ea3a6747f7492422863024678d7b805e298d9c823c
bsb11762465	944	35802	05217026c6e093f2d751b64e6cf1c8c77f6a923c3dc15bd8169fd5afe6417209
bsb11762465	945	31801	6e9e9f887381e262110453ae3c43db97318e744dc3a7ef7cf68938b24122ccb0
bsb11762465	946	32524	181bb0928eacf25d073b31f4640bb45687c909c5f3eb5d5a8ae5a04b1f62d1e1
bsb11762465	947	32639	1946d6b5d584c4499b882137cc3253ef80902dd80818bfcfcf29e3c7243818e5
bsb11762465	948	33841	27d8e28ec89f881b193150ecbbd2afc4fbd492b8bf2edc26e89187da4246cac5
bsb11762465	949	32123	a5eea948938b3ef8c079b8ec2f53f6363318adbad880de3808da4aec840171a2
bsb11762465	950	34063	2baac1d8bcb524a10deda26feb5c63a56953579b5974ff4af2c72d587cbbb5dc
bsb11762465	951	28646	2676b7dd83d4d52ba13219bbd7e657045f565d166d76089dbf278f758c09dae4
bsb11762465	952	32160	5f0bbfe62658fd817c2b3d1e675f3d2a94e2b0a26fd5c16d6443811569753d1f
bsb11762465	953	36132	864062c0dd23f7bfed58eb156a75cf22ae6164ac327922a22921be3cd745205e
bsb11762465	954	32065	ded2e2914b6e2d7aefc498a2e1067ec1709dc692e769ea20fa723c4e0c63bb9c
bsb11762465	955	33279	dd8b68f5c690ffb2403ee0ac15f64c582db4a855ca861f94ea0b083144071b5a
bsb11762465	956	29224	c756cebd157cd473ac705878821c31d7e9c572d80f8586faaa91af6d9141bfff
bsb11762465	957	30019	416d36adaf7f89a9e897074d4058335a1c5a6a6525ef605466c6c40481b21e88
bsb11762465	958	30711	c284d0828b245dacb18ef4f16d7add97115f3baef08bfe22123b5b8596ade144
bsb11762465	959	34066	c70fd10fa883942361b5309597c4c08c512c5f13a54f627da4ab8c8c26d6cc25
bsb11762465	960	32780	bccd929ea500b6554e0a0ab63906f3ea35c8caf3edb33f8f5c12164ef41d702b
bsb11762465	961	33144	306762cdce2d288161cb8349e911e3e2803c7db4313e8a4e3450388b691bbc01
bsb11762465	962	34710	b5c2632be5fdd08ca570386abdcca97da12aa665e581df88afea13a7e980e47f
bsb11762465	963	34812	da1b49c9f9a7679d355f4791ef9472b3d890a11d62708238a8d4fc4e3d32f029
bsb11762465	964	31631	e71820f3601a52139b8b00b3363b3baed91a4eb9d7dffe542d13cdb285c9dec0
bsb11762465	965	31610	c947c7b0af5fd596bd1585db83c3932664b9686eec95f5c1d972fc70819fd843
bsb11762465	966	32248	2772309994586ed6df9d6c786e7b2816cc2268f5c8fda4144e75347a52684186
bsb11762465	967	31680	d09500485eaa4318ab642e6af0e8dc24b643079bb96a09f5a7627bf67093b90e
bsb11762465	968	32657	b9f788380495febaa77d2af42c9ecdb3e1e023019e39a4d9ae2586b90a8669f2
bsb11762465	969	30333	f398c433d6419f8fa7e2cfbf84f60743b176f9a03f5ebc0c7dc72e332935f61a
bsb11762465	970	33875	b6b15bb0cc4ecc1594e327e0d1b4deda9589706808bbc68913c2f5e817abd602
bsb11762465	971	33594	bc46f48c4f0e0e6981e14b6881d27a704c1aaae8eb2b31e51bb86a16d59d7290
bsb11762465	972	32023	1869d5e1d666ecec8349a9af5ff44d906fba0e93117b6061d9cea5afb3d64f04
bsb11762465	973	33715	348565d6ae04414c95226d107e1b5755cd88672ff5403bc122514bf371ca3e97
bsb11762465	974	34817	6f974c4ce2f8e251978b2d570fb31c2ea707ca9606d6263c890ddcd47a746577
bsb11762465	975	32447	92e66b7e704dd448ccd702f5b61318a416a8a587121f4aa949e681eaa73facfa
bsb11762465	976	33350	eacf75b1daf2014372e0fede2da55e97dc11fb477777357c9e6050ac7efe6a1a
bsb11762465	977	34835	b6af07309462907773e5073f5cada3eead11ae332b8ecf3c4e5779792c128a2d
bsb11762465	978	33992	2cdb4544045a16fcd3339346d8b10b945955dd642a6279ec32b464effab99412
bsb11762465	979	34195	4978025acc29d609e41da3e63c83a5be4ea1951d58c38026c24d0670adbbccc6
bsb11762465	980	32617	91106ec03b5bdf9f4543c16e7ca12263f1ef2b8a10f2231a09f5e44da9dcb98a
bsb11762465	981	33415	84038134305c8253662409fb51d1e21cfced726b1b0ca2e38efe2c4be6518932
bsb11762465	982	34688	df529dcbc232ff420cc4d84a55e0c6958039271d03399c7c45a7a2a210244f19
bsb11762465	983	37287	6d8e8582d889706d36de2e9f8ebded267678d6b1fde5f5700f9a0c4307f3106a
bsb11762465	984	31544	617f9e014065dd1126901bac7bd97bef04a676a2b2dce174c84974ce3c195b51
bsb11762465	985	30901	d7014e12e3689d28a44ea792af7afcffda1e934c826c17027f6e67d65e6268d1
bsb11762465	986	30282	2d814520690958b17348f50e2c2482e99fc76b1db8509af103fc6dae867ba956
bsb11762465	987	30730	38e8408ce407fddbd70f22608647bb7437a40645cf0d6509d9c475999e8a449f
bsb11762465	988	34170	b296b15ac323a92b960a36c31f3d36fdc1ff0da59426923bcaabdcd862b5d71c
bsb11762465	989	35224	47aa23d0e72f05af427da4965c7c6463815e592c397a33e4b91767b97cfbecc6
bsb11762465	990	35263	8a1de1a86c5f80fb30d8d5c12f01d3aa9df54e1e20cc1efc27418bf346f0201e
bsb11762465	991	34180	d81e8e5983c84df3466af081d6fec1a382060f9fe368dff5ad21aef884e370ed
bsb11762465	992	30257	1f8e99283781b795c93206416e46bcc0891d49309dbc658e6e43973f1185ef61
bsb11762465	993	33136	6a36f839c3b1421e1d9b8bee604f7429aa6b34b9c06e5c884390fa3ba57247d6
bsb11762465	994	33804	aa6f725ae2accd0bafa111a6f2e65f06926c6a5b3045f6152af19c3389e265f6
bsb11762465	995	33519	1c8dfe201a46b11fcc6b19dd96b30dde973e8f9b128216ad92ecc7d406b2074b
bsb11762465	996	32092	0f7f17c39070b4cec35f6b3bf09be370fd58e14a2584979b25622f5c2f899177
bsb11762465	997	32040	019103edcd078b4a692b60f0cb84377b8ff03cceb4f5bb9a427476f2ebc9fa86
bsb11762465	998	35066	f5fd5dbf5a6345f59583505b5428023bc0c386dd6ebff6357cbdc2b09e1d61cb
bsb11762465	999	33876	8cd6e073967274e83f46add3e1a9336494a26fe7865997aaf7c80ceb832e6f95
bsb11762465	1000	33164	e77115a6601b3ace9e746d1ff2cc3e783d0dcc5bbbfb89762ed4894d2bcd704a
bsb11762465	1001	34188	6d5784bff6399be0e6691463b3c3e5da7bc85fa5faafd9e8cd8322ecb07dcf48
bsb11762465	1002	34679	81d4942b2ae86a5a42f46b8d90dab58c4e41a6cbd86b0f3c40c62d7f823608c0
bsb11762465	1003	33670	eaf698ad92a7949d835aacd507c9f73b2b872bdf3a36d5e35a8b418add43222a
bsb11762465	1004	35097	b5c57d3f93d37ef75c39c7e94f04de31f98496d25c65f8b4e0108b1ef022e6b8
bsb11762465	1005	34178	18fa041f2297ad8ef96cf12e8a57f76a47cf20072edaf4896b4705a4107b6e46
bsb11762465	1006	32732	f97fbcb93b673aa13ec9c7a9b5f5b49747ffe2ce19a3f0e8b607aad8bfaf9132
bsb11762465	1007	30079	42cd19076d5bdede164665d23423ff7786e21605c02f763ca43ec0a070cacc06
bsb11762465	1008	31276	9bd010eed14d5d041240020114cd2c120e9207ab38790aa12579b2a584b80ae2
bsb11762465	1009	32981	57b20881dddc3e7c88ee25956c73d694577943067e53285fef9a4913d8229e00
bsb11762465	1010	34611	c1318e4b36a1b0d52ec5ec897ea91e099af3f8e851e8f23fbcc53304c8bd20c0
bsb11762465	1011	35668	a934c0cca4a7317d5031aa21c7f9f02c210b52c2c676af40a5503521f7e2189a
bsb11762465	1012	31525	e2a8a8fee7267fb1121bb0e65c490281a09d7d4d287315108ff480d915708156
bsb11762465	1013	28407	ed17b1d13e9495e2e3a49dd72fa1841c7aa1949e3ba78b07b112666158dcdb64
bsb11762465	1014	34235	2b5ceec1398312e2adfeef2f18c8d649b7a58a6e91349440a62616c139ba4d59
bsb11762465	1015	31112	4f86614f69cbd053ac00764e9479910685ceddb6562ef0680174e95ea6dea42b
