volume	scan	headword_ocr	token
bsb11762465	256	Brauch .	hergel
bsb11762465	256	Brauchen .	Kanah
bsb11762465	257	Braut .	callah
bsb11762465	257	Brautbeth .	chyp
bsb11762465	257	Brautbeth .	yéres
bsb11762465	257	Brautbeth .	mittah
bsb11762465	257	Brautlauff .	chatynnah
bsb11762465	258	Brechen .	fcindere
bsb11762465	258	Brechen .	fcindere
bsb11762465	258	Brechen .	cha
bsb11762465	258	Brechen .	porratiats
bsb11762465	258	Brechen .	rats
bsb11762465	258	Brechen .	pathath
bsb11762465	258	Brechen .	araph
bsb11762465	258	ren .	hidbik
bsb11762465	258	riem .	feroch
bsb11762465	259	Breit .	cafchchil
bsb11762465	259	Breit .	maatſad
bsb11762465	259	brám .	firah
bsb11762465	259	Brennen .	faraph
bsb11762465	259	Brennen .	bier
bsb11762465	259	Brennen .	iakad
bsb11762465	259	Brennen .	tarabh
bsb11762465	259	Brennen .	charah
bsb11762465	259	Brennen .	atfath
bsb11762465	260	Bret oder Diel .	daph
bsb11762465	260	Brdutgam .	chatan
bsb11762465	260	Brautgamführer .	chalafch
bsb11762465	260	Brieffe / Miffiue .	iggerethegil
bsb11762465	260	Brieffe / Miffiue .	gillation
bsb11762465	260	Brieffe / Miffiue .	Ketabh
bsb11762465	260	Brieffe / Miffiue .	epher
bsb11762465	261	brechen .	pathach
bsb11762465	261	brechen .	pathach
bsb11762465	261	Gall . plier les lettres .	Kele
bsb11762465	261	Gall . plier les lettres .	Kele
bsb11762465	262	Bringen .	hebhi
bsb11762465	262	Bringen .	hobhil
bsb11762465	262	Bringen .	nafa
bsb11762465	262	Brennen .	baar
bsb11762465	262	Brennen .	faraph
bsb11762465	262	Brennen .	dalak
bsb11762465	262	Brennen .	iakad
bsb11762465	262	Brennen .	iatfath
bsb11762465	262	Brennen .	chara
bsb11762465	262	Brennend Fewer .	efchboarah
bsb11762465	262	Brennend Fewer .	efchboarah
bsb11762465	262	Brennend Fewer .	lahabh
bsb11762465	262	Brennend Fewer .	labbath
bsb11762465	262	Brennend Fewer .	labbath
bsb11762465	262	Br	hanner
bsb11762465	262	Br	hanner
bsb11762465	262	Brünstig / Hefftig .	lahut
bsb11762465	262	Brocken . 2	path
bsb11762465	262	Brocken . 2	pelach
bsb11762465	262	Brocken . 2	chathichab
bsb11762465	262	Brocken . 2	nethack
bsb11762465	263	oder born .	mako
bsb11762465	263	oder born .	ian
bsb11762465	263	Brofem .	par
bsb11762465	264	Brodt .	leche
bsb11762465	265	Brodbecker .	opheh
bsb11762465	265	Bruch .	chehrerets
bsb11762465	265	Bruch .	bedek
bsb11762465	265	Brücke .	gefcher
bsb11762465	265	Brücke .	dobherah
bsb11762465	265	Brücke .	raphsodah
bsb11762465	266	Brüllen .	remuirere
bsb11762465	266	Brüllen .	naham
bsb11762465	266	Brummen .	ragan
bsb11762465	266	Brummen .	raam
bsb11762465	266	Brummen .	raam
bsb11762465	266	Br	makor
bsb11762465	267	Brunk .	bachthanah
bsb11762465	267	laffen .	hiſchtin
bsb11762465	267	Brunsscherb .	abbit
bsb11762465	268	Brunk verhalten .	michnas
bsb11762465	268	Bub / Lecker .	iſch
bsb11762465	268	Bub / Lecker .	iſch
bsb11762465	269	Bubenstück .	chefed
bsb11762465	269	Bubenstück .	Cherpa
bsb11762465	269	Bubenstück .	nebhalah
bsb11762465	269	Bubenstück .	tebhel
bsb11762465	269	Bu	afa
bsb11762465	269	Bu	afa
bsb11762465	269	Buch .	fepher
bsb11762465	269	Buch .	gillaion
bsb11762465	269	Buch .	megillah
bsb11762465	270	Buchbawm .	tidhar
bsb11762465	270	Buchsbawm .	berofch
bsb11762465	270	bent .	mechebber
bsb11762465	270	Buchtrucken .	hidpis
bsb11762465	270	Buchdrucker .	dopes
bsb11762465	270	staben .	dephus
bsb11762465	271	Buchführer .	-mo
bsb11762465	271	Buchführer .	-mo
bsb11762465	271	gehen .	are
bsb11762465	271	gehen .	chibber
bsb11762465	271	Bücken .	Kadad
bsb11762465	271	Bücken .	hittah
bsb11762465	271	Bücken .	hefchach
bsb11762465	271	Bücken .	hichia
bsb11762465	271	Buch	didah
bsb11762465	271	Buch	raiah
bsb11762465	271	Buch	ahubha
bsb11762465	272	Büffel .	Gallic
bsb11762465	272	Bulen .	baalaabh
bsb11762465	272	Buler .	balohebh
bsb11762465	273	Bündel .	maffa
bsb11762465	273	Bu	agyddah
bsb11762465	273	Bu	alymma
bsb11762465	273	Bu	fabbath
bsb11762465	273	Bu	gadiſch
bsb11762465	273	Bundgenossen .	beale
bsb11762465	273	Bundgenossen .	beale
bsb11762465	273	Bunge / Trummel .	toph
bsb11762465	274	Bu	taphaph
bsb11762465	274	Bungenschleger .	meropheph
bsb11762465	274	ſcheuft .	midfrak
bsb11762465	275	Bu	gal
bsb11762465	276	Bu	maffa
bsb11762465	276	Burg .	mig
bsb11762465	276	Burg .	mibhtar
bsb11762465	276	Burg .	fidah
bsb11762465	276	Burg .	ophel
bsb11762465	276	Burg .	madfor
bsb11762465	276	Burg .	daiek
bsb11762465	276	Bürge .	rebh
bsb11762465	276	Bürge .	rebh
bsb11762465	276	Bürge .	tokea
bsb11762465	276	Bürgermeister .	orts
bsb11762465	278	Bu	chebra
bsb11762465	278	Bu	Græc
bsb11762465	278	Burschgesell .	chabber
bsb11762465	278	Burschgesell .	Græc
bsb11762465	278	Busch .	iaar
bsb11762465	278	Busch .	-chore
bsb11762465	278	Busch .	afche
bsb11762465	278	Eusse .	theſchubha
bsb11762465	278	Pænitere facinus .	fchobh
bsb11762465	278	Pænitere facinus .	formera
bsb11762465	278	Pænitere facinus .	formera
bsb11762465	278	Butter .	chemah
bsb11762465	279	Buken .	matfats
bsb11762465	279	Buken .	matah
bsb11762465	279	Busscheer .	melkachaiim
bsb11762465	279	Cameel .	gamal
bsb11762465	279	Cameel .	bacchar
bsb11762465	280	Cameel .	bimah
bsb11762465	280	Cankter .	rofchaf
bsb11762465	280	Cankter .	rofchaf
bsb11762465	280	Capittelhauf .	lifchkah
bsb11762465	280	Carfunckelstein .	bunculus
bsb11762465	280	Carfunckelstein .	ekdach
bsb11762465	281	Cake	chatul
bsb11762465	281	chartanotetur .	ereds
bsb11762465	281	chartanotetur .	ets
bsb11762465	281	chartanotetur .	ets
bsb11762465	281	chartanotetur .	oren
bsb11762465	282	Circkel .	chug
bsb11762465	282	Circkel .	agulah
bsb11762465	282	Circkel .	galgal
bsb11762465	283	Compaß .	tel
bsb11762465	283	Compaß .	tel
bsb11762465	284	Corallen .	amoth
bsb11762465	284	Co	mochiach
bsb11762465	284	Co	medaiiek
bsb11762465	284	Corrigiren / befferen .	tikken
bsb11762465	284	rung .	diiuk
bsb11762465	285	Creuk .	cts
bsb11762465	285	Creusigen .	talah
bsb11762465	286	Cristall .	dſechuchith
bsb11762465	287	Vaſto corpore .	felfelim
bsb11762465	287	Vaſto corpore .	chaliſchim
bsb11762465	287	Balcke .	korah
bsb11762465	288	Dachs .	ethil
bsb11762465	288	Damm .	folelah
bsb11762465	288	Dammen .	fabbar
bsb11762465	288	Dampff / Dunft .	achan
bsb11762465	288	Dampff / Dunft .	Kitor
bsb11762465	288	Dampff / Dunft .	lil
bsb11762465	288	Dampff / Dunft .	timmot
bsb11762465	289	Rauchloch .	arybbah
bsb11762465	289	Danck .	todah
bsb11762465	289	Danckbar .	chanum
bsb11762465	290	Dancken .	hodah
bsb11762465	291	Dank .	mecholah
bsb11762465	291	Danken .	rakad
bsb11762465	291	Danken .	Kaphats
bsb11762465	291	Danken .	thar
bsb11762465	291	Danken .	palach
bsb11762465	291	Danken .	ratad
bsb11762465	293	Darnach .	achar
bsb11762465	293	Darnach .	achar
bsb11762465	293	Darnach .	achare
bsb11762465	293	Darnach .	achare
bsb11762465	293	Da	nathan
bsb11762465	293	Da	malar
bsb11762465	293	Da	machar
bsb11762465	293	Da	fagar
bsb11762465	293	Da	himf
bsb11762465	293	Da	haribh
bsb11762465	293	Darumb . D	alken
bsb11762465	294	fupp .	merkachah
bsb11762465	295	Abrogare leges ..	chaphah
bsb11762465	295	Abrogare leges ..	chaphah
bsb11762465	295	Abrogare leges ..	para
bsb11762465	295	Abrogare leges ..	para
bsb11762465	297	Daum .	bohen
bsb11762465	298	Deck / Deckbeth .	micheh
bsb11762465	298	Deck / Deckbeth .	mafach
bsb11762465	298	Deck / Deckbeth .	Græc
bsb11762465	303	De	hiccah
bsb11762465	303	De	hiccah
bsb11762465	304	den .	arach
bsb11762465	304	den .	arach
bsb11762465	308	Derhalben .	cen
bsb11762465	311	Der tag darnach .	machar
bsb11762465	311	Der tag darnach .	mimmachorath
bsb11762465	312	Deuten .	horah
bsb11762465	312	Deuten .	hodia
bsb11762465	312	fleren .	beer
bsb11762465	312	fleren .	beer
bsb11762465	312	Deutschlandt .	erets
bsb11762465	312	Deutschlandt .	afchkenats
bsb11762465	313	Dewen .	ichel
bsb11762465	313	Dichten .	iatfar
bsb11762465	313	Dichten .	chibber
bsb11762465	313	Dichter .	iotfer
bsb11762465	313	Dichter .	hamechabber
bsb11762465	313	Di	ieter
bsb11762465	313	Dick .	bari
bsb11762465	313	Dick .	abh
bsb11762465	313	Dicke .	maabhee
bsb11762465	314	Die andern .	cheerim
bsb11762465	314	Die andern .	acherum
bsb11762465	315	Diebstall .	genebhah
bsb11762465	315	Die Ehe trennen .	chillach
bsb11762465	315	Die Ehe trennen .	chillach
bsb11762465	315	Die Ehe trennen .	nathan
bsb11762465	315	Die Ehe trennen .	nathan
bsb11762465	315	Die fürnembſten .	rachim
bsb11762465	315	Die fürnembſten .	fametinim
bsb11762465	316	Die flucht geben .	barach
bsb11762465	316	Die flucht geben .	nosarak
bsb11762465	317	Jong .	bed
bsb11762465	317	Jong .	nar
bsb11762465	318	Di	mefcharath
bsb11762465	318	Di	naarah
bsb11762465	318	Di	chipcha
bsb11762465	318	Di	ama
bsb11762465	318	feit .	boda
bsb11762465	318	feit .	cehynnah
bsb11762465	319	Dienstleisten .	Græc
bsb11762465	324	Dinte .	deio
bsb11762465	324	Dipffel .	nekudah
bsb11762465	324	Dipffel .	okets
bsb11762465	324	Difch .	fchylchan
bsb11762465	325	ten .	cibis
bsb11762465	325	ten .	arach
bsb11762465	325	ten .	arach
bsb11762465	325	Diftel .	rduus
bsb11762465	325	Diftel .	dardar
bsb11762465	325	Dohn / Laut .	Kol
bsb11762465	325	Dohn / Laut .	hemiah
bsb11762465	325	dingen .	teruah
bsb11762465	326	Dörffen .	chafer
bsb11762465	326	Dolmetschen .	pathar
bsb11762465	326	Dolmetschen .	rech
bsb11762465	326	Dolmetschen .	rech
bsb11762465	326	Dolmetschen .	heetik
bsb11762465	326	Dolmetschen .	heetik
bsb11762465	327	klap .	Græ
bsb11762465	327	klap .	Græ
bsb11762465	328	Stral .	barak
bsb11762465	328	Donnern .	raam
bsb11762465	328	Donnern .	hamah
bsb11762465	329	Doppelt .	Græc
bsb11762465	329	Dorff .	chafer
bsb11762465	329	Dorff .	migrafch
bsb11762465	329	Dorff .	pirdfah
bsb11762465	329	Dorff .	chaffah
bsb11762465	330	Dorn .	fillon
bsb11762465	330	Dorn .	Kimmufch
bsb11762465	331	Drabant .	ſchoter
bsb11762465	331	Drach .	tannin
bsb11762465	331	Drach .	nachach
bsb11762465	331	Drach .	lifiathan
bsb11762465	332	Dr	efchkol
bsb11762465	332	Dreck .	atchpah
bsb11762465	332	Dreck .	roi
bsb11762465	332	Dreck .	galal
bsb11762465	332	Dreck .	taphiah
bsb11762465	333	Drey .	fchlofch
bsb11762465	333	Drengen .	farar
bsb11762465	333	Drengen .	dalak
bsb11762465	333	Drengen .	ots
bsb11762465	333	Drefchen .	charats
bsb11762465	333	Drefchen .	chib
bsb11762465	334	Dromedari .	bigrah
bsb11762465	334	Dromedari .	ekeph
bsb11762465	334	Dromedari .	purah
bsb11762465	334	Drücken .	rar
bsb11762465	334	Drücken .	heik
bsb11762465	334	Drücken .	dachak
bsb11762465	335	Dumkun .	nimhar
bsb11762465	336	Dunckel .	der
bsb11762465	336	Dunckel .	aphel
bsb11762465	336	Dunckel .	cehah
bsb11762465	337	Dunckel werden .	afchach
bsb11762465	337	Dunckel werden .	arabh
bsb11762465	337	Dunne machen .	dakak
bsb11762465	338	Du	abech
bsb11762465	338	Du	arab
bsb11762465	338	sehen .	Karats
bsb11762465	339	Per ſigna loqui , dicere ,	Karats
bsb11762465	339	Dürrhcie .	iabbaschab
bsb11762465	339	Dürrhcie .	chorob
bsb11762465	339	Dürrhcie .	tsiiah
bsb11762465	339	Dürrhcie .	negeb
bsb11762465	339	Dürrhcie .	tech
bsb11762465	339	Dürrholk .	cts
bsb11762465	339	Dürrholk .	cts
bsb11762465	340	Dürr machen .	becheribh
bsb11762465	340	Dürr machen .	tsalah
bsb11762465	340	Dürr machen .	Kalah
bsb11762465	340	Dürr werden .	charabh
bsb11762465	340	Durst .	tamah
bsb11762465	340	Durst .	tfimeah
bsb11762465	340	Dürsten .	tamah
bsb11762465	341	Durstig .	tame
bsb11762465	341	Durst leschen .	reftinguere
bsb11762465	341	Düfterlich .	bachofcheth
bsb11762465	341	Düfterlich .	bekadruth
bsb11762465	342	Du	ſchadaiim
bsb11762465	343	Eben .	char
bsb11762465	343	Eben .	chauch
bsb11762465	343	Ebene / Fläche .	michmor
bsb11762465	344	Ebenfeldt .	bikah
bsb11762465	344	Ebenfeldt .	ciccar
bsb11762465	345	Edel .	nodah
bsb11762465	345	Edel .	nichbad
bsb11762465	345	Edel .	addir
bsb11762465	345	Edel .	meiychas
bsb11762465	345	Stamm .	achas
bsb11762465	345	Stamm .	cabo
bsb11762465	345	Edelgestein .	cben
bsb11762465	345	Edelgestein .	cben
bsb11762465	347	Egel / Eile .	alukah
bsb11762465	347	Ehe .	chatynnah
bsb11762465	348	Ehebrechen .	naaph
bsb11762465	348	Ehebrecher .	nocph
bsb11762465	348	Ehebrecherin .	pheth
bsb11762465	349	Ehemann .	baaliſch
bsb11762465	349	Ehe scheidung .	Kerithuth
bsb11762465	349	Cheweib .	Græc
bsb11762465	350	Ehr .	heder
bsb11762465	350	Ehr .	tipharah
bsb11762465	350	Ehr .	geuth
bsb11762465	350	Ehr .	caboth
bsb11762465	350	Ehr .	bhi
bsb11762465	350	Gloria .	hadar
bsb11762465	350	Gloria .	Kibhed
bsb11762465	354	Ehrlich .	edar
bsb11762465	354	Eichbaum .	robur
bsb11762465	355	Eickel .	dara
bsb11762465	355	Eickel .	dara
bsb11762465	356	Eide .	fchebuah
bsb11762465	356	Eidtgenof .	baal
bsb11762465	356	Eidtgenof .	baal
bsb11762465	356	Ciffer .	Kinnah
bsb11762465	356	Ciffern .	kinne
bsb11762465	357	Eigen Gut .	fegyllah
bsb11762465	357	Eigenschafft .	middah
bsb11762465	357	Eigenschafft .	teha
bsb11762465	358	Eilen .	maher
bsb11762465	358	Eilen .	bahal
bsb11762465	358	Eilen .	nachats
bsb11762465	358	Eilen .	choch
bsb11762465	358	Eilen .	choch
bsb11762465	358	Eilen .	tos
bsb11762465	358	Eilend .	mahir
bsb11762465	358	Eilung .	meherah
bsb11762465	364	Eingedenck .	docher
bsb11762465	364	Eingedenck .	fachur
bsb11762465	365	Eingedenck seyn .	diachar
bsb11762465	365	Ei	techok
bsb11762465	365	Ei	techok
bsb11762465	365	Eingeweid .	Kerehmern
bsb11762465	366	Eingieffen .	iatfak
bsb11762465	366	Ei	ifch
bsb11762465	366	Ei	ifch
bsb11762465	367	Ein Hauß bawen .	banaeth
bsb11762465	367	Ein Hauß bawen .	banaeth
bsb11762465	367	tigkeit .	iechidah
bsb11762465	367	tigkeit .	ratfon
bsb11762465	367	tigkeit .	ratfon
bsb11762465	368	Einhorn .	reem
bsb11762465	368	Ei	echad
bsb11762465	368	Einreden .	lon
bsb11762465	369	Einschencken .	hiſchkah
bsb11762465	369	Einschencker .	maſcheke
bsb11762465	369	Einſidler .	badad
bsb11762465	369	Einſidler .	achid
bsb11762465	369	tereinander .	dich
bsb11762465	369	tereinander .	dich
bsb11762465	369	Ei	libbo
bsb11762465	369	Ei	libbo
bsb11762465	369	Ein steinern Herk .	lebhebben
bsb11762465	369	Ein steinern Herk .	lebhebben
bsb11762465	370	Eintragen .	hebhi
bsb11762465	370	Eintragen .	hichnis
bsb11762465	370	Einwohner .	edfrach
bsb11762465	371	Ei	hifchrifch
bsb11762465	371	Eif .	Kerach
bsb11762465	373	Eitel / leichtfertig .	rek
bsb11762465	373	Eitel / leichtfertig .	batlantum
bsb11762465	373	tigkeit .	hebhel
bsb11762465	373	tigkeit .	fchaf
bsb11762465	373	tigkeit .	fcheker
bsb11762465	374	Cubitus , & cubitum , vlna ,	ammal
bsb11762465	374	Geplagt .	ani
bsb11762465	375	Elend / Veriagung .	Græc
bsb11762465	376	Elender / Veriagter .	golchager
bsb11762465	377	Eltern .	aboth
bsb11762465	377	Eltern .	kenim
bsb11762465	378	Endt .	foph
bsb11762465	378	Endt .	charith
bsb11762465	378	Endt .	tachlit
bsb11762465	378	Endt .	Kate
bsb11762465	378	Endt .	iarec
bsb11762465	379	Endern .	chalaph
bsb11762465	379	Endern .	hemir
bsb11762465	379	Enderung .	cheleph
bsb11762465	379	Enderung .	temurah
bsb11762465	379	Enderung .	táchath
bsb11762465	379	Eng .	tlar
bsb11762465	379	Eng .	ats
bsb11762465	379	Engel .	malach
bsb11762465	379	Engel .	faraph
bsb11762465	379	Engel .	chachal
bsb11762465	379	Engel .	ruach
bsb11762465	379	Engel .	elohim
bsb11762465	381	Engstig .	coeb
bsb11762465	381	Engstig .	abhel
bsb11762465	381	Engstig .	dearbh
bsb11762465	382	Engstig sein .	abal
bsb11762465	382	Engstig sein .	iagah
bsb11762465	382	Engstig sein .	daag
bsb11762465	382	Engstig sein .	caabh
bsb11762465	382	Engstig sein .	attabh
bsb11762465	382	Engstig sein .	caah
bsb11762465	382	En	hig
bsb11762465	382	En	biffer
bsb11762465	382	En	chiffah
bsb11762465	382	über .	minne
bsb11762465	383	lauffen .	Kara
bsb11762465	383	Enthalten / meiden .	maas
bsb11762465	383	Enthalten / meiden .	rachak
bsb11762465	383	Enthalten / meiden .	Kata
bsb11762465	383	Enthalten / meiden .	Græc
bsb11762465	383	Entlauffen .	natal
bsb11762465	383	Entlauffen .	chalats
bsb11762465	383	Entledigen .	himlit
bsb11762465	383	Entledigen .	hitſtfilchillets
bsb11762465	383	Entledigen .	patah
bsb11762465	384	Entlehnen .	launafchah
bsb11762465	384	Entschlaffen .	inchfchen
bsb11762465	384	Entschlaffen .	hirdan
bsb11762465	384	Entschlaffen .	henim
bsb11762465	384	Entschuidigen .	hithnatſttel
bsb11762465	384	Entschuldigung .	hithna
bsb11762465	384	Entspringen .	Kom
bsb11762465	384	Entspringen .	iata
bsb11762465	384	Entspringen .	Kor
bsb11762465	384	Entwehnen .	gamal
bsb11762465	384	Enkunden .	bier
bsb11762465	384	Enkunden .	hokid
bsb11762465	384	Enkunden .	hittith
bsb11762465	384	Enhåndung .	bearah
bsb11762465	384	Enhåndung .	dalleth
bsb11762465	385	Erbarmen .	mal
bsb11762465	385	Erbarmen .	mal
bsb11762465	385	Erbarmen .	chos
bsb11762465	385	Erbarmen .	chanan
bsb11762465	385	C. Labor , & labosudor	iegia
bsb11762465	385	C. Labor , & labosudor	telaah
bsb11762465	385	C. Labor , & labosudor	tfcbh
bsb11762465	385	C. Labor , & labosudor	tfcbh
bsb11762465	386	Erbitten .	pittah
bsb11762465	386	Erbitten .	hethir
bsb11762465	386	Erbitten .	chaal
bsb11762465	386	Erbfünde .	retfer
bsb11762465	386	Erbfünde .	retfer
bsb11762465	386	Erdt .	rets
bsb11762465	388	Erdtbebung sein .	raafchahhaarets
bsb11762465	388	Erdtbebung sein .	raafchahhaarets
bsb11762465	390	Erfahren .	nachach
bsb11762465	390	Erforschen .	chakar
bsb11762465	390	Erforschen .	cha
bsb11762465	390	Erforschen .	fchichar
bsb11762465	390	Erforschen .	ragal
bsb11762465	390	Erforschen .	chaphar
bsb11762465	390	Erforschen .	fchot
bsb11762465	390	Erforschen .	bare
bsb11762465	390	Erforschung .	chéphes
bsb11762465	390	Erforschung .	bakkarah
bsb11762465	390	Erforschung .	bakkafchah
bsb11762465	390	Erforschung .	tor
bsb11762465	390	Erfrewet werden .	famach
bsb11762465	390	Erfrewet werden .	fos
bsb11762465	390	Erfrewet werden .	gol
bsb11762465	390	Erfrewet werden .	chadah
bsb11762465	390	Erfrewet werden .	thahal
bsb11762465	390	Erfrewet werden .	alaslats
bsb11762465	390	Erfrewet werden .	dots
bsb11762465	391	Ergern .	tafchal
bsb11762465	391	Ergern .	kach
bsb11762465	391	Ergern .	pok
bsb11762465	391	Ergern .	agaph
bsb11762465	391	Ergern .	labad
bsb11762465	391	Ergernis .	michſchol
bsb11762465	391	Erhangen werden .	ihlah
bsb11762465	391	Erheben .	nafa
bsb11762465	391	Erheben .	higbiah
bsb11762465	391	Erheben .	higbiah
bsb11762465	391	Erheben .	iffa
bsb11762465	392	Excitare ad memoriam .	hidir
bsb11762465	393	Honorifice fepultus eſt .	nikbar
bsb11762465	393	Honorifice fepultus eſt .	nikbar
bsb11762465	395	Er	ich
bsb11762465	395	Er	ich
bsb11762465	396	Socrate fanctior eſt .	ichiere
bsb11762465	396	Socrate fanctior eſt .	ichiere
bsb11762465	397	Er	gaah
bsb11762465	397	Er	gabah
bsb11762465	397	Er	ihar
bsb11762465	398	Patoli diuitiis diues eſt .	Kabeth
bsb11762465	400	Erkleren .	parach
bsb11762465	400	Erkleren .	beer
bsb11762465	400	Erkleren .	pathar
bsb11762465	400	Erkleren .	pafchar
bsb11762465	401	Erklerung .	parafchah
bsb11762465	401	Erklerung .	peſcher
bsb11762465	401	Erklerung .	pithron
bsb11762465	401	Erlangen .	Kanah
bsb11762465	401	Erlangen .	hilfigh
bsb11762465	401	Erlangen .	achats
bsb11762465	401	Erlauben .	nathan
bsb11762465	401	Erlauben .	hinniach
bsb11762465	403	Er lobet sich selbs .	hithhallel
bsb11762465	403	Ermelrock .	cethoneth
bsb11762465	403	Ermelrock .	meil
bsb11762465	403	Ernehren .	chiiah
bsb11762465	403	Ernehren .	iddel
bsb11762465	403	Ernehren .	bbach
bsb11762465	403	Ernewern .	chinnah
bsb11762465	404	Erndt .	Karfir
bsb11762465	404	Erndten / Meyen .	Katfar
bsb11762465	404	Erquicken .	heichibh
bsb11762465	404	Erquicken .	heichibh
bsb11762465	404	Erscheinen .	nirah
bsb11762465	405	Er	chitteth
bsb11762465	405	Er	bieth
bsb11762465	405	Er	hibhil
bsb11762465	405	Er	hiph
bsb11762465	407	Erstarren .	tamah
bsb11762465	407	Erstarren .	fchaah
bsb11762465	407	Erstarret .	cha-
bsb11762465	407	Erstarret .	miſchtach
bsb11762465	407	Erstarrung .	timmahon
bsb11762465	407	Erstarrung .	chara
bsb11762465	408	Erstatten .	gamal
bsb11762465	408	Erstattung .	tfchl
bsb11762465	408	Erstechen .	dakar
bsb11762465	408	Erstechen .	machats
bsb11762465	409	Erwarten .	Kiffah
bsb11762465	409	Erwarten .	iechel
bsb11762465	409	Erwarten .	fchibber
bsb11762465	409	Erwarten .	chiccha
bsb11762465	409	Erwarten .	tapah
bsb11762465	409	Erwarten .	dom
bsb11762465	409	Erwehlen .	bachar
bsb11762465	409	Erwehlen .	barar
bsb11762465	409	Erwehlen .	ratfah
bsb11762465	409	Er	iktibh
bsb11762465	409	Er	hurrah
bsb11762465	409	Erzehlen .	fipper
bsb11762465	409	Erzehlen .	hig
bsb11762465	409	Erzehlen .	chiffah
bsb11762465	409	Erzehlen .	innah
bsb11762465	409	Erzehlen .	Ichanan
bsb11762465	409	Erzehlen .	diber
bsb11762465	410	Efel .	chamor
bsb11762465	410	Efel .	Gall
bsb11762465	411	Es felt mir ein .	facharti
bsb11762465	411	Es gefelt mir .	tobli
bsb11762465	411	Es gefelt mir .	tobli
bsb11762465	411	Es gefelt mir .	iafchar
bsb11762465	411	Es gefelt mir .	iafchar
bsb11762465	419	Es	chacachi
bsb11762465	419	Es	ſchiti
bsb11762465	420	Es	nod
bsb11762465	425	wird .	theda
bsb11762465	426	Efche / Eschbawm .	adiectiu
bsb11762465	426	Efche / Eschbawm .	berofch
bsb11762465	426	Essen .	achal
bsb11762465	426	Essen .	barah
bsb11762465	427	Eischen / Fordern .	chaal
bsb11762465	427	Eischen / Fordern .	baah
bsb11762465	428	Estrich / Bodem .	Karka
bsb11762465	428	Estrich / Bodem .	ritfpah
bsb11762465	428	Estrich / Bodem .	martſephet
bsb11762465	428	Es wird Abend .	arabh
bsb11762465	429	seyn .	tob
bsb11762465	429	seyn .	tob
bsb11762465	429	Es	nigah
bsb11762465	430	Et	gaal
bsb11762465	430	Et	ſchakats
bsb11762465	430	Ewiglich .	Ico
bsb11762465	431	Ex	mafchal
bsb11762465	431	Ex	dimion
bsb11762465	431	Ey .	bet-
bsb11762465	431	Fabel .	mafchal
bsb11762465	431	Fabel .	fcheninah
bsb11762465	432	Fackel .	lappid
bsb11762465	433	Fadem .	pethal
bsb11762465	433	Fadem .	tikual
bsb11762465	433	Fahen .	iakaſch
bsb11762465	433	Fahen .	lachadachadspinchadTak
bsb11762465	433	Fahstricke .	kefchim
bsb11762465	433	Fahstricke .	refchet
